,ctname,fulldate,confirmed,Population,density,Latitude,Meantem2020,X65andover
976,New Jersey-Bergen,2020/3/19,195,936692,1459.130503,40.95909,3.5,0.171973285
977,New Jersey-Bergen,2020/3/20,249,936692,1459.130503,40.95909,3.5,0.171973285
978,New Jersey-Bergen,2020/3/21,363,936692,1459.130503,40.95909,3.5,0.171973285
979,New Jersey-Bergen,2020/3/22,457,936692,1459.130503,40.95909,3.5,0.171973285
980,New Jersey-Bergen,2020/3/23,609,936692,1459.130503,40.95909,3.5,0.171973285
981,New Jersey-Bergen,2020/3/24,701,936692,1459.130503,40.95909,3.5,0.171973285
982,New Jersey-Bergen,2020/3/25,819,936692,1459.130503,40.95909,3.5,0.171973285
983,New Jersey-Bergen,2020/3/26,1206,936692,1459.130503,40.95909,3.5,0.171973285
984,New Jersey-Bergen,2020/3/27,1505,936692,1459.130503,40.95909,3.5,0.171973285
985,New Jersey-Bergen,2020/3/28,1838,936692,1459.130503,40.95909,3.5,0.171973285
986,New Jersey-Bergen,2020/3/29,2169,936692,1459.130503,40.95909,3.5,0.171973285
987,New Jersey-Camden,2020/3/1,0,507078,860.3429678,39.802352,5.166666667,0.156599182
988,New Jersey-Camden,2020/3/2,0,507078,860.3429678,39.802352,5.166666667,0.156599182
989,New Jersey-Camden,2020/3/3,0,507078,860.3429678,39.802352,5.166666667,0.156599182
990,New Jersey-Camden,2020/3/4,0,507078,860.3429678,39.802352,5.166666667,0.156599182
991,New Jersey-Camden,2020/3/5,0,507078,860.3429678,39.802352,5.166666667,0.156599182
992,New Jersey-Camden,2020/3/6,0,507078,860.3429678,39.802352,5.166666667,0.156599182
993,New Jersey-Camden,2020/3/7,0,507078,860.3429678,39.802352,5.166666667,0.156599182
994,New Jersey-Camden,2020/3/8,0,507078,860.3429678,39.802352,5.166666667,0.156599182
995,New Jersey-Camden,2020/3/9,1,507078,860.3429678,39.802352,5.166666667,0.156599182
996,New Jersey-Camden,2020/3/10,1,507078,860.3429678,39.802352,5.166666667,0.156599182
997,New Jersey-Camden,2020/3/11,1,507078,860.3429678,39.802352,5.166666667,0.156599182
998,New Jersey-Camden,2020/3/12,1,507078,860.3429678,39.802352,5.166666667,0.156599182
999,New Jersey-Camden,2020/3/13,1,507078,860.3429678,39.802352,5.166666667,0.156599182
1000,New Jersey-Camden,2020/3/14,2,507078,860.3429678,39.802352,5.166666667,0.156599182
1001,New Jersey-Camden,2020/3/15,2,507078,860.3429678,39.802352,5.166666667,0.156599182
1002,New Jersey-Camden,2020/3/16,3,507078,860.3429678,39.802352,5.166666667,0.156599182
1003,New Jersey-Camden,2020/3/17,3,507078,860.3429678,39.802352,5.166666667,0.156599182
1004,New Jersey-Camden,2020/3/18,8,507078,860.3429678,39.802352,5.166666667,0.156599182
1005,New Jersey-Camden,2020/3/19,13,507078,860.3429678,39.802352,5.166666667,0.156599182
1006,New Jersey-Camden,2020/3/20,11,507078,860.3429678,39.802352,5.166666667,0.156599182
1007,New Jersey-Camden,2020/3/21,15,507078,860.3429678,39.802352,5.166666667,0.156599182
1008,New Jersey-Camden,2020/3/22,22,507078,860.3429678,39.802352,5.166666667,0.156599182
1009,New Jersey-Camden,2020/3/23,33,507078,860.3429678,39.802352,5.166666667,0.156599182
1010,New Jersey-Camden,2020/3/24,51,507078,860.3429678,39.802352,5.166666667,0.156599182
1011,New Jersey-Camden,2020/3/25,61,507078,860.3429678,39.802352,5.166666667,0.156599182
1012,New Jersey-Camden,2020/3/26,73,507078,860.3429678,39.802352,5.166666667,0.156599182
1013,New Jersey-Camden,2020/3/27,95,507078,860.3429678,39.802352,5.166666667,0.156599182
1014,New Jersey-Camden,2020/3/28,123,507078,860.3429678,39.802352,5.166666667,0.156599182
1015,New Jersey-Camden,2020/3/29,163,507078,860.3429678,39.802352,5.166666667,0.156599182
1016,New Jersey-Essex,2020/3/1,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1017,New Jersey-Essex,2020/3/2,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1018,New Jersey-Essex,2020/3/3,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1019,New Jersey-Essex,2020/3/4,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1020,New Jersey-Essex,2020/3/5,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1021,New Jersey-Essex,2020/3/6,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1022,New Jersey-Essex,2020/3/7,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1023,New Jersey-Essex,2020/3/8,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1024,New Jersey-Essex,2020/3/9,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1025,New Jersey-Essex,2020/3/10,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1026,New Jersey-Essex,2020/3/11,0,799767,2379.729078,40.787217,3.777777778,0.135704524
1027,New Jersey-Essex,2020/3/12,1,799767,2379.729078,40.787217,3.777777778,0.135704524
1028,New Jersey-Essex,2020/3/13,5,799767,2379.729078,40.787217,3.777777778,0.135704524
1029,New Jersey-Essex,2020/3/14,7,799767,2379.729078,40.787217,3.777777778,0.135704524
1030,New Jersey-Essex,2020/3/15,11,799767,2379.729078,40.787217,3.777777778,0.135704524
